geolocation_zip_code_prefix,geolocation_state,geolocation_lng,geolocation_lat
2372,SP,-46.62462503200484,-23.46009453860665
2373,SP,-46.61725337322244,-23.45486213553573
2374,SP,-46.62144325386925,-23.454766956700237
2375,SP,-46.62503391014358,-23.45367712624098
2376,SP,-46.62810512762748,-23.457618907473137
2377,SP,-46.631813155616335,-23.45681436635574
2378,SP,-46.62966644468638,-23.457394076448413
2401,SP,-46.626771324989775,-23.491724436850326
2402,SP,-46.62712160939033,-23.490333607900936
2403,SP,-46.62835871344506,-23.493992216184438
2404,SP,-46.62898231747276,-23.491261472058344
2405,SP,-46.632858014850086,-23.489489892090063
2406,SP,-46.63010416827912,-23.488006971283674
2407,SP,-46.62457520306331,-23.484875111923653
2408,SP,-46.627289763075396,-23.48252299767236
2409,SP,-46.62488291727544,-23.47824424090556
2410,SP,-46.62302829333571,-23.475816671784948
2411,SP,-46.6243233037533,-23.475647989606813
2413,SP,-46.63702493446731,-23.48294043270338
2415,SP,-46.631370260204655,-23.471948352737527
2416,SP,-46.628170058826655,-23.477719255325276
2417,SP,-46.63014548000352,-23.47762645429373
2418,SP,-46.629061771599964,-23.470550272349133
2419,SP,-46.64012871725215,-23.477060130884052
2420,SP,-46.636393838272056,-23.47418698892084
2421,SP,-46.632663392877234,-23.473691873398092
2422,SP,-46.636773176700274,-23.471748790241357
2423,SP,-46.633410041508924,-23.468374956100263
2430,SP,-46.64537516133473,-23.48210332606749
2431,SP,-46.636169631159255,-23.487004761580646
2432,SP,-46.62526514356077,-23.476851435914867
2433,SP,-46.63626819210909,-23.481791749466833
2434,SP,-46.6393539475916,-23.483329898424728
2435,SP,-46.64176777956362,-23.480303315462383
2436,SP,-46.63601237738169,-23.479409893054694
2440,SP,-46.648223347401384,-23.477693752812367
2441,SP,-46.6414503667967,-23.473069775926078
2442,SP,-46.643816695070555,-23.473122483197194
2443,SP,-46.64742941190346,-23.472994531200314
2450,SP,-46.637784988665544,-23.498261682717562
2451,SP,-46.64211200009376,-23.499162903885033
2452,SP,-46.64407821290554,-23.500312073464766
2460,SP,-46.63754898866599,-23.49071001859112
2461,SP,-46.63900286171412,-23.49200316465636
2462,SP,-46.641606877272196,-23.491800382941328
2463,SP,-46.64548956958338,-23.488488792858018
2464,SP,-46.650390829618985,-23.489335229999785
2465,SP,-46.655550976356935,-23.483982800795726
2466,SP,-46.642426656442225,-23.495379838561334
2467,SP,-46.64626429449921,-23.4912938769211
2468,SP,-46.649001999112734,-23.48828973823172
2469,SP,-46.64478821092038,-23.48535531743175
2470,SP,-46.64915068951776,-23.48496867423557
2471,SP,-46.65212245563381,-23.481740846651373
2472,SP,-46.65555959512381,-23.476857088052625
2473,SP,-46.65181629787507,-23.477753613662376
2474,SP,-46.656507691351536,-23.477266697560914
2475,SP,-46.64486948882979,-23.479988957379497
2478,SP,-46.66003241993778,-23.4775490628778
2479,SP,-46.65648099834141,-23.475114155528523
2501,SP,-46.66118358067858,-23.514912288431223
2508,SP,-46.66369014308379,-23.509848068295792
2510,SP,-46.65199446742354,-23.513042100765297
2511,SP,-46.65095917650171,-23.509764435808222
2512,SP,-46.659342449309165,-23.513719395863195
2513,SP,-46.68516395817436,-23.561330955940804
2514,SP,-46.655237650268454,-23.510630743633
2515,SP,-46.657889882698235,-23.510207653445484
2516,SP,-46.659385070880624,-23.508975669103542
2517,SP,-46.664235951188004,-23.50734650596733
2518,SP,-46.66534774802663,-23.50994839490356
2519,SP,-46.65543872434718,-23.50198109293588
2520,SP,-46.65570908261468,-23.503157594303953
2521,SP,-46.66510041964075,-23.50397313981227
2522,SP,-46.65918306701666,-23.50442216582312
2523,SP,-46.65562823179936,-23.505830147086826
2524,SP,-46.65036243059806,-23.502716283166944
2525,SP,-46.65740849857897,-23.50217383069566
2526,SP,-46.646796285945676,-23.503019826535926
2530,SP,-46.660454040077944,-23.500767708908725
2531,SP,-46.65274170167209,-23.50093691036352
2532,SP,-46.65547084356665,-23.499764018180496
2533,SP,-46.65496977812675,-23.4975816061938
2534,SP,-46.653712152836846,-23.49627641099811
2535,SP,-46.649462968140334,-23.4973976708331
2536,SP,-46.647918148973254,-23.495856171544013
2537,SP,-46.65245974809945,-23.491312375387345
2538,SP,-46.654467646097416,-23.498864991797625
2539,SP,-46.65810862832158,-23.494816916425545
2540,SP,-46.65618557304518,-23.489296985712958
2541,SP,-46.65569206483439,-23.48615570545952
2542,SP,-46.65867539409774,-23.487012986660364
2543,SP,-46.66117580387885,-23.483787802668424
2544,SP,-46.660918321003315,-23.48892715522341
2545,SP,-46.66262633313796,-23.49242091377659
2546,SP,-46.666770175040085,-23.503572988805274
2550,SP,-46.671317381764126,-23.50647547455896
2551,SP,-46.669244349484785,-23.502582111131023
2552,SP,-46.66118911401633,-23.50803013065077
2553,SP,-46.666386852971044,-23.498978377994305
2554,SP,-46.668851952411714,-23.499054177744508
2555,SP,-46.66619179317389,-23.493685090810917
2556,SP,-46.66940285228782,-23.49789023594944
2557,SP,-46.67272327218868,-23.49829640876436
2558,SP,-46.674637780112796,-23.4961102056473
2559,SP,-46.6724459979511,-23.49305416825461
2560,SP,-46.67113288149977,-23.49468611464117
2561,SP,-46.67494217200703,-23.492352403494024
2562,SP,-46.67379824356863,-23.48686598302112
2563,SP,-46.66899634479028,-23.490041744608167
2564,SP,-46.66871189431482,-23.48805491276905
2565,SP,-46.668359968689195,-23.486574146899905
2566,SP,-46.66889674438225,-23.48283670260179
2567,SP,-46.66820676632636,-23.480667277831422
2577,SP,-46.678903941716186,-23.488182953372952
2598,SP,-46.67101189454089,-23.512857653067115
2610,SP,-46.65943086047525,-23.482631119781175
2611,SP,-46.64820626081536,-23.467790322895212
2612,SP,-46.66375781178632,-23.47270051549843
2613,SP,-46.66256986605932,-23.478747150752753
2614,SP,-46.65657844951058,-23.47233458368271
2615,SP,-46.65419127239689,-23.471524878270273
2616,SP,-46.654573500771825,-23.469190720707815
2617,SP,-46.658682706841034,-23.46638167766197
2618,SP,-46.649980062504795,-23.468391549400177
2630,SP,-46.6414332594311,-23.46377508861393
2631,SP,-46.64565575282281,-23.459027947635942
2632,SP,-46.64920725174606,-23.464508708899025
2633,SP,-46.651736610865974,-23.461693187817826
2634,SP,-46.650404148792994,-23.45763338134832
2635,SP,-46.644392106976504,-23.45649656069816
2636,SP,-46.64510401738256,-23.453337686725703
2637,SP,-46.64898301599557,-23.454737250970197
2643,SP,-46.65037805288812,-23.468098777136547
2649,SP,-46.66255873719928,-23.460645799910477
2650,SP,-46.65679807275634,-23.461568105737417
2651,SP,-46.65885904148838,-23.460889439603353
2652,SP,-46.65668054702773,-23.45763629568371
2653,SP,-46.65837495198797,-23.45343176325808
2670,SP,-46.66428448302568,-23.46582809101465
2671,SP,-46.663877738142816,-23.467397969957513
2672,SP,-46.66642207028853,-23.459865416063455
2673,SP,-46.67122201017906,-23.462442703636057
2674,SP,-46.66842343088662,-23.460092613005898
2675,SP,-46.67090610202287,-23.45684669771692
2676,SP,-46.67104309409102,-23.45620283437204
2677,SP,-46.6655361276208,-23.45432195150191
2678,SP,-46.6616808362753,-23.45505335003105
2679,SP,-46.6648474658363,-23.456871013801184
2680,SP,-46.66750444270542,-23.451352285703475
2701,SP,-46.678772148799766,-23.51183461760609
2710,SP,-46.67378854079601,-23.508133433645863
2712,SP,-46.67838836770368,-23.505849444155107
2713,SP,-46.684900537580276,-23.506631532596938
2714,SP,-46.687129356969585,-23.506104242484106
2715,SP,-46.68212639414321,-23.50423166280527
2716,SP,-46.68503707664534,-23.49464896181692
2717,SP,-46.684669925249196,-23.491997557032448
2720,SP,-46.67416163406577,-23.492992772787023
2721,SP,-46.674632722230356,-23.49670765994968
2722,SP,-46.678335536470705,-23.500840544630766
2723,SP,-46.68003015826884,-23.499879095713506
2724,SP,-46.6817323460061,-23.497651032154973
2725,SP,-46.68239382390169,-23.499401731074585
2726,SP,-46.68713207170426,-23.50034763516487
2727,SP,-46.68578344882329,-23.496828619992474
2728,SP,-46.68815990367064,-23.49582505888581
2729,SP,-46.69033840284198,-23.503240234102712
2730,SP,-46.690798952838165,-23.4977966152943
2731,SP,-46.6924244169675,-23.498059272714258
2732,SP,-46.69545476190221,-23.500028266938585
2733,SP,-46.69514630298885,-23.495381066668582
2734,SP,-46.69408092442017,-23.490969268783505
2735,SP,-46.693582120180906,-23.49269052755523
2736,SP,-46.69106985028038,-23.490116132725948
2737,SP,-46.69018202139969,-23.487732571152748
2738,SP,-46.68862748111212,-23.491365606204813
2739,SP,-46.681071860585284,-23.479398517928054
2750,SP,-46.680637716080824,-23.493303022058086
2751,SP,-46.68212772492562,-23.49090034004066
2752,SP,-46.68293060286366,-23.4941967589976
2753,SP,-46.68447225730081,-23.49070498471736
2754,SP,-46.67769439683947,-23.490412640363253
2755,SP,-46.67972964801389,-23.48800287823144
2756,SP,-46.67756178321932,-23.4860220040904
2757,SP,-46.68525072598247,-23.486614521947374
2758,SP,-46.68431128757412,-23.484868126967402
2759,SP,-46.68305656917312,-23.484023182864647
2760,SP,-46.68074975986224,-23.480603292544355
2762,SP,-46.675327267654936,-23.482530078191157
2763,SP,-46.67583717349721,-23.479037666994987
2764,SP,-46.67773389907746,-23.479701691058132
2765,SP,-46.673667606798375,-23.476654800129314
2801,SP,-46.70051310887714,-23.483517358709324
2802,SP,-46.69543376710276,-23.485528189079872
2803,SP,-46.69370946811439,-23.486685148263682
2804,SP,-46.697759611661695,-23.48389471587814
2805,SP,-46.6978102979138,-23.479009120417654
2806,SP,-46.69895013688598,-23.473490443902985
2807,SP,-46.70072868664524,-23.47361099950276
2808,SP,-46.70291623076356,-23.468719299830532
2809,SP,-46.70358161893091,-23.471894875916593
2810,SP,-46.71520116555535,-23.45043799465206
2811,SP,-46.70279925045517,-23.476044655695866
2812,SP,-46.69773330307827,-23.481218046996997
2813,SP,-46.711818678024706,-23.45067331117907
2814,SP,-46.707876688236865,-23.457984065352566
2815,SP,-46.71458895628032,-23.445010778994714
2816,SP,-46.70646296650759,-23.461328454379256
2817,SP,-46.702440851304175,-23.463229827435228
2820,SP,-46.708985941812294,-23.452793107256145
2829,SP,-46.70260060644006,-23.495057245628715
2831,SP,-46.6917233746509,-23.47817508804517
2832,SP,-46.69371032208758,-23.481182966194325
2833,SP,-46.69257449801737,-23.478083794972097
2834,SP,-46.692833745831365,-23.47539927558814
2835,SP,-46.694551695394985,-23.4715099947833
2836,SP,-46.69670779282756,-23.472416094210324
2837,SP,-46.69946117501247,-23.464254927367705
2839,SP,-46.68293028819837,-23.47747057032342
2840,SP,-46.68958779044411,-23.482199714556256
2841,SP,-46.6865218065891,-23.479915760524968
2842,SP,-46.68738460343777,-23.4751702706815
2844,SP,-46.68762168540529,-23.471625614912963
2845,SP,-46.69241674056453,-23.468166749101524
2846,SP,-46.69765256533365,-23.462393709845458
2847,SP,-46.69168964970786,-23.464631053702345
2848,SP,-46.68984297674857,-23.46378750531798
2849,SP,-46.68734545266645,-23.463953588330345
2850,SP,-46.67348988809382,-23.46654633897085
2851,SP,-46.69137675746327,-23.459566190038178
2853,SP,-46.69505096111616,-23.457413275402757
2854,SP,-46.6975407432739,-23.456544802462957
2855,SP,-46.700686451586925,-23.456160039922654
2856,SP,-46.67975332737472,-23.463975829784115
2857,SP,-46.73797150156235,-23.61390410492889
2858,SP,-46.70258169256253,-23.446338303421317
2859,SP,-46.7024386466606,-23.45438412886653
2860,SP,-46.68603517251801,-23.460433037399667
2861,SP,-46.671913220750774,-23.47133885424759
2862,SP,-46.68018605032913,-23.475022473033313
2863,SP,-46.67448239742119,-23.47361985211631
2864,SP,-46.68166780595061,-23.472381135593775
2865,SP,-46.67693608610067,-23.474588440461723
2866,SP,-46.680876833991114,-23.4676821314479
2867,SP,-46.68344414587124,-23.469200358657872
2870,SP,-46.677314000038415,-23.461383796952727
2871,SP,-46.67536704480812,-23.46280703085924
2872,SP,-46.671653340666886,-23.462378852460713
2873,SP,-46.68240622317646,-23.45706943828794
2874,SP,-46.67642531786473,-23.462564640930367
2875,SP,-46.68193587116822,-23.461557027524186
2876,SP,-46.69260866645015,-23.459117151878864
2877,SP,-46.683220044489026,-23.45936416826581
2878,SP,-46.68707135277251,-23.45203458939662
2879,SP,-46.6977317466753,-23.448930082467577
2880,SP,-46.67222685571889,-23.466680620069337
2881,SP,-46.67501242767523,-23.46661620440815
2882,SP,-46.668088921111796,-23.470619476046597
2883,SP,-46.701489289354484,-23.44646114640251
2888,SP,-46.67485348612152,-23.46593152761269
2908,SP,-46.70019372552115,-23.502014146330914
2909,SP,-46.698910262767626,-23.507132621219792
2910,SP,-46.69939595757049,-23.505216462608267
2911,SP,-46.70206852643251,-23.504012395528026
2912,SP,-46.70852061295767,-23.50545892812067
2913,SP,-46.71287869871107,-23.503459306465064
2914,SP,-46.70954984864486,-23.50323598837744
2915,SP,-46.70785531697169,-23.498015599812316
2916,SP,-46.71388030944217,-23.494252239511642
2917,SP,-46.71311508679524,-23.49795733183238
2918,SP,-46.71685166381976,-23.495854832279328
2919,SP,-46.71441630800913,-23.499343832107943
2920,SP,-46.72136075491287,-23.490201980251125
2921,SP,-46.72384764305452,-23.48865958625756
2924,SP,-46.707434171675196,-23.49947924261941
2925,SP,-46.69850016324396,-23.501946754118055
2926,SP,-46.70156108562361,-23.499976294074788
2927,SP,-46.703783700781436,-23.4977397422524
2928,SP,-46.68112721209489,-23.50886157830248
2929,SP,-46.70633793156746,-23.492687855695202
2930,SP,-46.70795631330454,-23.490830865548492
2931,SP,-46.70960852407719,-23.497314211411997
2932,SP,-46.71143788894152,-23.490835136129476
2933,SP,-46.71284205859647,-23.492968934178496
2934,SP,-46.70530001805472,-23.48680400920038
2935,SP,-46.71666142368085,-23.48893208264274
2936,SP,-46.71794554517039,-23.485983031299828
2937,SP,-46.72092591063848,-23.48496773734536
2938,SP,-46.722111018720945,-23.45883545371276
2939,SP,-46.72991005287441,-23.48322763278342
2940,SP,-46.723832689946974,-23.480242559201383
2941,SP,-46.722724700331725,-23.478802923326484
2942,SP,-46.7225878483933,-23.476088375679204
2943,SP,-46.724993743233874,-23.47674132085855
2944,SP,-46.726070196849754,-23.47534253342138
2945,SP,-46.726679198015646,-23.483695441764514
2950,SP,-46.719130336986105,-23.478499570987278
2951,SP,-46.72213753690242,-23.473670503359084
2952,SP,-46.713465223275534,-23.472646041615807
2955,SP,-46.72025344447433,-23.46817509806932
2956,SP,-46.72254102953793,-23.46866001419789
2957,SP,-46.722444084280426,-23.46694149172864
2959,SP,-46.700128685433654,-23.49248458770034
2960,SP,-46.70109132371756,-23.495214440794943
2961,SP,-46.69963829158367,-23.492491214734663
2962,SP,-46.70232169990238,-23.489419076218287
2963,SP,-46.682602216056324,-23.504868908615258
2964,SP,-46.70560335074762,-23.48552606404895
2965,SP,-46.704701184356594,-23.483718476948763
2966,SP,-46.70956136511223,-23.471269830291668
2967,SP,-46.70421633711667,-23.480984678353327
2968,SP,-46.70767471614631,-23.47932357125712
2969,SP,-46.71062803918182,-23.4920587791635
2970,SP,-46.71493169991234,-23.482819263403634
2971,SP,-46.708321288782805,-23.48488200012992
2972,SP,-46.710536255224824,-23.48115800015399
2975,SP,-46.711362496104734,-23.47813090302306
2976,SP,-46.715789189519306,-23.476142147293096
2977,SP,-46.71443121107412,-23.470777121927593
2978,SP,-46.70682318113959,-23.47361504186344
2979,SP,-46.69807849803381,-23.476022948966868
2981,SP,-46.71724733052437,-23.460000237456534
2982,SP,-46.715868138204534,-23.454319441799218
2983,SP,-46.718805900672294,-23.452156090503394
2984,SP,-46.72055319973795,-23.445001364392684
2985,SP,-46.71936667847407,-23.442008385601497
2986,SP,-46.7144790547096,-23.433995179089226
2987,SP,-46.70534736523725,-23.435105075740704
2988,SP,-46.74037145657274,-23.608443549046555
2989,SP,-46.72095785108018,-23.433762388302366
2990,SP,-46.72758255830893,-23.44479984733434
2991,SP,-46.72729636208272,-23.43667506446612
2992,SP,-46.7287636262974,-23.44882068441022
2993,SP,-46.73188402974432,-23.453961663812116
2994,SP,-46.73484355315656,-23.45714964863802
2995,SP,-46.73898865697958,-23.444271689442214
2996,SP,-46.739626663006604,-23.44176853642412
2997,SP,-46.6806512748181,-23.535270721668116
2998,SP,-46.727756969400886,-23.443498238474042
3001,SP,-46.614660294316934,-23.541734532716237
3002,SP,-46.62029384639975,-23.544976411354355
3003,SP,-46.62370679799756,-23.545439588315283
3004,SP,-46.62165834699212,-23.543958416955746
3005,SP,-46.62477459348309,-23.54268706956543
3006,SP,-46.624550259441925,-23.5418122436329
3007,SP,-46.626430861439644,-23.541160884524327
3008,SP,-46.620471224841296,-23.54258089570083
3009,SP,-46.620555388073335,-23.536174873786177
3010,SP,-46.61861214745836,-23.537002042973103
3011,SP,-46.61510842070545,-23.538258995605783
3012,SP,-46.615421277907195,-23.540809599311913
3013,SP,-46.614312939687885,-23.5353161892798
3014,SP,-46.602033758703996,-23.538474755017642
3015,SP,-46.59595450179983,-23.53743458982452
3016,SP,-46.61508205976657,-23.537064916608408
3017,SP,-46.610939566633434,-23.536603102561838
3018,SP,-46.611344315772754,-23.53230248941005
3019,SP,-46.60497703630568,-23.53342246225688
3020,SP,-46.60210353160306,-23.533317289148247
3021,SP,-46.60081028219831,-23.531012010289658
3022,SP,-46.60487874214039,-23.52591169810235
3023,SP,-46.610805277446296,-23.53233839396173
3024,SP,-46.609481065255224,-23.530444820043762
3025,SP,-46.60962590198537,-23.53510381416933
3026,SP,-46.61113186346305,-23.53136421058653
3027,SP,-46.61368134720554,-23.534185149645936
3028,SP,-46.61149456906236,-23.527259032999194
3029,SP,-46.618173551632395,-23.52982460593583
3030,SP,-46.61837884296803,-23.526762381710167
3031,SP,-46.62064203778729,-23.531856808842985
3032,SP,-46.62163067205092,-23.531106068807183
3033,SP,-46.62416567670172,-23.529559052256946
3034,SP,-46.61740679867138,-23.522969820693564
3035,SP,-46.61466092986007,-23.52558072833697
3036,SP,-46.61859872092714,-23.51964923178584
3040,SP,-46.623031043593336,-23.549923715045278
3041,SP,-46.61994837184735,-23.54923674831532
3042,SP,-46.618448706004116,-23.548733452525227
3043,SP,-46.61712265714692,-23.54725423739727
